id,text,region,difficulty,language_style,enabled,task_shape,recording_mode,region_scope,conversation_id,turn_index,turn_count,template_id
VI_SOUTH_E_0052,Mở toàn bộ rèm ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-015
VI_SOUTH_E_0053,Bật rèm cửa ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0054,Đóng cửa cuốn ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0055,Tắt quạt ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0056,Bật đèn ban công ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0057,Bật điều hòa ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0058,Tắt đèn tường ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0059,Mở cổng chính ở phòng ngủ.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0060,Đóng rèm bên phải ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0061,Tắt đèn hắt ở phòng ăn.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0062,Bật quạt ở phòng thờ.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0063,Tắt bình nóng lạnh nhà tắm.,south,easy,standard,true,atomic,single,south,,,,E-STD-018
VI_SOUTH_E_0064,Mở cửa cuốn ở phòng ngủ.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0065,Mở rèm cửa ở phòng ngủ.,south,easy,standard,true,atomic,single,south,,,,E-STD-003
VI_SOUTH_E_0066,Tắt đèn âm trần ở phòng ngủ chính.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0067,Tắt đèn hắt trần ở phòng làm việc.,south,easy,standard,true,atomic,single,south,,,,E-STD-002
VI_SOUTH_E_0068,Tắt đèn khu vực khu vực sofa.,south,easy,standard,true,atomic,single,south,,,,E-STD-022
VI_SOUTH_E_0069,Đóng rèm phòng khách ở phòng ngủ.,south,easy,standard,true,atomic,single,south,,,,E-STD-004
VI_SOUTH_E_0070,Bật quạt hút ở phòng bếp.,south,easy,standard,true,atomic,single,south,,,,E-STD-001
VI_SOUTH_E_0071,Mở đèn sưởi phòng ngủ nhỏ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0072,Mở máy lạnh phòng ngủ chính lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0073,Mở đèn hắt phòng ngủ nhỏ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0074,Mở đèn trần phòng ngủ chính lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0075,Tắt đèn wc phòng ngủ chính đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0076,Mở rèm cửa phòng ngủ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0077,Mở đèn wc phòng thờ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0078,Tắt đèn tường phòng ngủ đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0079,Mở đèn chùm phòng ăn lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0080,Mở quạt hút phòng ăn lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0081,Mở cửa cuốn phòng làm việc lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0082,Mở cửa cuốn phòng bếp lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0083,Mở đèn trần phòng bếp lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0084,Mở nóng lạnh phòng ăn lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0085,Tắt nóng lạnh phòng ngủ chính đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0086,Tắt nóng lạnh phòng ngủ đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0087,Mở đèn âm trần phòng bếp lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0088,Tắt đèn hắt phòng ngủ chính đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0089,Mở giùm đèn phòng thờ nhen.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-004
VI_SOUTH_E_0090,Mở nóng lạnh phòng khách lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0091,Mở đèn âm trần phòng ngủ nhỏ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0092,Tắt rèm cửa phòng ngủ đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0093,Mở đèn tường phòng ngủ nhỏ lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0094,Mở bình nóng lạnh phòng ngủ chính lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0095,Tắt đèn tường phòng ngủ nhỏ đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0096,Tắt led tủ phòng khách đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0097,Mở led tủ phòng ngủ chính lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_E_0098,Tắt đèn sưởi phòng bếp đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0099,Tắt đèn tường phòng bếp đi.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-002
VI_SOUTH_E_0100,Mở đèn tường phòng bếp lên.,south,easy,regional,true,atomic,single,south,,,,E-SOUTH-001
VI_SOUTH_N_0001,Tăng độ sáng đèn hắt trần lên 100%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0002,Tăng độ sáng downlight lên 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0003,Giảm độ sáng đèn hắt xuống 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0004,Giảm độ sáng đèn tường xuống 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0005,Giảm độ sáng đèn trần xuống 40%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0006,Chuyển đèn sảnh sang ánh sáng trắng.,south,normal,standard,true,compound,single,south,,,,N-STD-020
VI_SOUTH_N_0007,Giảm độ sáng đèn sảnh xuống 40%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0008,Chuyển đèn ray sang ánh sáng trắng.,south,normal,standard,true,compound,single,south,,,,N-STD-020
VI_SOUTH_N_0009,Đặt độ sáng đèn bàn ở mức 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-011
VI_SOUTH_N_0010,Giảm độ sáng led trần xuống 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0011,Bật downlight phòng ngủ chính và mở rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-001
VI_SOUTH_N_0012,Đóng rèm phòng làm việc còn 45%.,south,normal,standard,true,compound,single,south,,,,N-STD-022
VI_SOUTH_N_0013,Tăng độ sáng đèn wc lên 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0014,Chuyển đèn trần sang ánh sáng trắng.,south,normal,standard,true,compound,single,south,,,,N-STD-020
VI_SOUTH_N_0015,Tăng nhiệt độ điều hòa phòng ăn lên 24 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-005
VI_SOUTH_N_0016,Bật rèm cửa phòng làm việc và mở rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-001
VI_SOUTH_N_0017,Giảm độ sáng đèn soi tranh xuống 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0018,Tắt máy lạnh phòng bếp và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0019,Tăng độ sáng đèn trần lên 100%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0020,Chuyển đèn thả sang ánh sáng trắng.,south,normal,standard,true,compound,single,south,,,,N-STD-020
VI_SOUTH_N_0021,Đóng rèm phòng ngủ chính còn 75%.,south,normal,standard,true,compound,single,south,,,,N-STD-022
VI_SOUTH_N_0022,Đặt điều hòa phòng làm việc ở 23 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-003
VI_SOUTH_N_0023,Đặt độ sáng đèn hành lang ở mức 20%.,south,normal,standard,true,compound,single,south,,,,N-STD-011
VI_SOUTH_N_0024,Chuyển đèn trong phòng bếp sang ánh sáng ấm.,south,normal,standard,true,compound,single,south,,,,N-STD-019
VI_SOUTH_N_0025,Giảm độ sáng led tủ xuống 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0026,Giảm độ sáng led tủ xuống 60%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0027,Tăng độ sáng led trần lên 40%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0028,Tăng độ sáng đèn gương lên 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0029,Giảm nhiệt độ điều hòa phòng làm việc xuống 28 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-006
VI_SOUTH_N_0030,Mở rèm phòng ăn 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-021
VI_SOUTH_N_0031,Chuyển đèn hành lang sang ánh sáng trắng.,south,normal,standard,true,compound,single,south,,,,N-STD-020
VI_SOUTH_N_0032,Tăng độ sáng đèn ray lên 100%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0033,Bật máy lạnh phòng bếp và mở rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-001
VI_SOUTH_N_0034,Tăng độ sáng đèn hành lang lên 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0035,Bật đèn sưởi phòng ngủ chính và mở rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-001
VI_SOUTH_N_0036,Đóng rèm phòng ăn còn 45%.,south,normal,standard,true,compound,single,south,,,,N-STD-022
VI_SOUTH_N_0037,Giảm độ sáng đèn ngủ xuống 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0038,Đóng rèm phòng ngủ còn 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-022
VI_SOUTH_N_0039,Bình nóng lạnh đang bật không?,south,normal,standard,true,compound,single,south,,,,N-STD-030
VI_SOUTH_N_0040,Giảm nhiệt độ điều hòa phòng ngủ nhỏ xuống 27 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-006
VI_SOUTH_N_0041,Tắt máy lạnh phòng ngủ nhỏ và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0042,Giảm độ sáng đèn bàn xuống 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0043,Tăng độ sáng đèn ban công lên 40%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0044,Giảm nhiệt độ điều hòa phòng ngủ chính xuống 27 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-006
VI_SOUTH_N_0045,Đóng rèm phòng khách còn 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-022
VI_SOUTH_N_0046,Tắt đèn sưởi phòng ngủ và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0047,Tắt đèn hắt trần phòng làm việc và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0048,Giảm nhiệt độ điều hòa phòng thờ xuống 24 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-006
VI_SOUTH_N_0049,Tăng độ sáng đèn tường lên 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0050,Tăng độ sáng đèn hiên lên 40%.,south,normal,standard,true,compound,single,south,,,,N-STD-013
VI_SOUTH_N_0051,Tắt quạt trần phòng thờ và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0052,Đặt điều hòa phòng ăn ở 26 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-003
VI_SOUTH_N_0053,Đặt độ sáng led trần ở mức 30%.,south,normal,standard,true,compound,single,south,,,,N-STD-011
VI_SOUTH_N_0054,Tắt quạt hút phòng khách và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0055,Bật đèn chùm phòng ngủ nhỏ và mở rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-001
VI_SOUTH_N_0056,Đặt quạt phòng ngủ chính ở mức 2.,south,normal,standard,true,compound,single,south,,,,N-STD-026
VI_SOUTH_N_0057,Tăng nhiệt độ điều hòa phòng khách lên 25 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-005
VI_SOUTH_N_0058,Tắt downlight phòng khách và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0059,Điều hòa phòng thờ đang để bao nhiêu độ?,south,normal,standard,true,compound,single,south,,,,N-STD-031
VI_SOUTH_N_0060,Tắt bình nóng lạnh phòng ăn và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0061,Đặt điều hòa phòng khách ở 24 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-003
VI_SOUTH_N_0062,Giảm độ sáng đèn bàn xuống 20%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0063,Đóng rèm phòng bếp lại.,south,normal,standard,true,compound,single,south,,,,N-STD-025
VI_SOUTH_N_0064,Giảm độ sáng đèn wc xuống 70%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0065,Tắt đèn hắt trần phòng ngủ chính và đóng rèm.,south,normal,standard,true,compound,single,south,,,,N-STD-002
VI_SOUTH_N_0066,Đặt độ sáng downlight ở mức 50%.,south,normal,standard,true,compound,single,south,,,,N-STD-011
VI_SOUTH_N_0067,Đặt độ sáng đèn trần ở mức 60%.,south,normal,standard,true,compound,single,south,,,,N-STD-011
VI_SOUTH_N_0068,Giảm độ sáng đèn ngủ xuống 60%.,south,normal,standard,true,compound,single,south,,,,N-STD-012
VI_SOUTH_N_0069,Đặt điều hòa phòng ăn ở 27 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-003
VI_SOUTH_N_0070,Chỉnh điều hòa phòng ngủ nhỏ xuống 25 độ.,south,normal,standard,true,compound,single,south,,,,N-STD-004
VI_SOUTH_N_0071,Tắt nóng lạnh phòng ngủ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0072,Tắt bình nóng lạnh phòng thờ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0073,Tắt cửa cuốn phòng làm việc và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0074,Tắt bình nóng lạnh phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0075,Mở cửa cuốn phòng ngủ rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0076,Mở đèn chùm phòng làm việc rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0077,Tắt rèm cửa phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0078,Mở đèn sưởi phòng ngủ nhỏ rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0079,Mở đèn âm trần phòng ngủ rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0080,Tắt quạt phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0081,Mở đèn âm trần phòng làm việc rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0082,Tắt đèn hắt phòng ngủ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0083,Mở đèn phòng thờ và kéo màn nhen.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-003
VI_SOUTH_N_0084,Tắt đèn âm trần phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0085,Tắt đèn hắt phòng ngủ nhỏ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0086,Tắt điều hòa phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0087,Mở quạt trần phòng ăn rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0088,Mở quạt phòng ăn rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0089,Tắt đèn hắt trần phòng ngủ nhỏ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0090,Mở máy lạnh phòng ngủ rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0091,Tắt cửa cuốn phòng ăn và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0092,Mở đèn wc phòng khách rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0093,Tắt đèn chùm phòng làm việc và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0094,Mở đèn ban công phòng bếp rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0095,Mở đèn hắt trần phòng ăn rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0096,Tắt đèn tường phòng thờ và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0097,Mở downlight phòng bếp rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0098,Mở quạt hút phòng ngủ chính rồi kéo màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-001
VI_SOUTH_N_0099,Tắt đèn trần phòng ăn và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_N_0100,Tắt quạt hút phòng ngủ chính và đóng màn cửa.,south,normal,regional,true,compound,single,south,,,,N-SOUTH-002
VI_SOUTH_H_0001,Chỉnh đèn sân vườn về 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0002,Giảm đèn hành lang xuống 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0003,Giảm đèn thả xuống 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0004,Đặt đèn sân vườn ở 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0005,Đặt led tủ ở 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0006,Đặt đèn gương ở 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0007,Giảm đèn chùm xuống 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0008,Đặt đèn chùm ở 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0009,Cho đèn thả sáng 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0010,Giảm đèn hành lang xuống 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0011,Cho nó sáng 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-022
VI_SOUTH_H_0012,Chỉnh đèn bàn về 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0013,Tăng led hắt lên 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0014,Đặt đèn gương ở 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0015,Tăng đèn sân vườn lên 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0016,Giảm led hắt xuống 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0017,Đặt led trần ở 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0018,Tăng đèn âm trần lên 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0019,Cho đèn wc sáng 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0020,Tăng led trần lên 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0021,Chỉnh đèn wc về 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0022,Đặt đèn trần ở 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0023,Chỉnh đèn chùm về 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0024,Chỉnh led hắt về 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0025,Giảm đèn ray xuống 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0026,Giảm led tủ xuống 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0027,Đặt đèn hắt ở 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0028,Đặt đèn tường ở 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0029,Chỉnh đèn bàn ăn về 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0030,Chỉnh đèn ray về 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0031,Tăng đèn trần lên 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0032,Đặt đèn tường ở 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0033,Cho đèn thả sáng 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0034,Tăng đèn âm trần lên 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0035,Chỉnh đèn soi tranh về 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0036,Chỉnh led hắt về 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0037,Đặt đèn bàn ăn ở 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0038,Cho đèn bàn ăn sáng 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0039,Cho đèn ray sáng 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0040,Cho đèn sảnh sáng 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0041,Tăng đèn hắt trần lên 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0042,Chỉnh đèn hắt về 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0043,Giảm đèn gương xuống 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0044,Đặt đèn âm trần ở 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0045,Cho đèn gương sáng 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0046,Giảm đèn sảnh xuống 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0047,Bật điều hòa phòng tập.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-030
VI_SOUTH_H_0048,Giảm đèn âm trần xuống 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0049,Chỉnh led tủ về 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0050,Chỉnh nó thành 100%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-018
VI_SOUTH_H_0051,Cho đèn trần sáng 80%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0052,Giảm đèn bàn xuống 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0053,Chỉnh downlight về 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0054,Tắt máy tạo ẩm.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-028
VI_SOUTH_H_0055,Tăng đèn tường lên 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0056,Tăng đèn hắt trần lên 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0057,Cho đèn bàn ăn sáng 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0058,Mở rèm phòng chơi.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-013
VI_SOUTH_H_0059,Tăng nó lên 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-016
VI_SOUTH_H_0060,Đặt led trần ở 20%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-026
VI_SOUTH_H_0061,Chỉnh đèn sân vườn về 40%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
VI_SOUTH_H_0062,Cho đèn tường sáng 60%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0063,Giảm đèn thả xuống 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-024
VI_SOUTH_H_0064,Tăng đèn hắt lên 50%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-023
VI_SOUTH_H_0065,Cho đèn chùm sáng 70%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-027
VI_SOUTH_H_0066,Chỉnh đèn chùm về 30%.,south,hard,standard,true,ambiguous,single,south,,,,H-STD-025
